ID,Screen_Name,No_Tweets,No_Followers,Type 
302469576,j_Handler,1530,132,Expert
1708228740,YuxueW,6,18,Layman
331461516,currylover595,62,27,Layman
1539456691,Gloadzvina,1089,8,Layman
921780457,RagsdaleJerry,49,16,Layman
245960853,tweetntonya,90,33,Layman
31813730,NJSEEDS,3899,1450,Celebrity
19107517,NoraNora4100,2239,1215,Celebrity
356912403,AllenOsgood,647,317,Expert
24317128,mattfredstl,41676,1616,Celebrity
124900798,goldenli,35,1,Layman
1925295126,ctschuster,1,2,Layman
1925297959,jkuhs,0,8,Layman
1925319439,lindseyclark333,0,0,Layman
483061417,_leahmarcus,48,77,Layman
161093945,emkewl5,388,117,Expert
36696020,WendyMmmWhy,2,15,Layman
40534012,ProjectSunshine,1897,2507,Celebrity
1589150508,Staci_Wood,211,226,Expert
1891198968,nonalignmentstl,133,138,Expert
60924286,lifeatdeloitte,13194,50648,Celebrity
1876707385,trinity_titans,2583,1026,Celebrity
397166170,SPORTSMACHINE9,88,32,Layman
379233185,BPupillo,5,25,Layman
726422448,S_williams2128,2842,656,Expert
874710672,mollyvolleys,329,246,Expert
1921108837,CG_Drella,8,34,Layman
1920966996,angryinacademia,2,2,Layman
316788501,bluedgal,201400,4258,Celebrity
1920477498,Peter_SKim,2,6,Layman
116332666,michaelbuddy,422,479,Expert
1918490779,wustlPGN,72,92,Layman
16914104,donnygerke,473,145,Expert
489717971,em_n_em3,26,26,Layman
1729598138,zhaowenwen,1,0,Layman
27714460,StreeterOnAir,4054,1046,Celebrity
214330854,CyberHealthLaw1,3333,681,Expert
1631068968,Ezellesanford3,369,290,Expert
46418313,MattC15,2933,187,Expert
110349703,madihaj,185,78,Layman
1914906500,SerendipityGall,1569,489,Expert
478629723,GSSMAlumni,148,192,Expert
952199036,ahilks,56,10,Layman
1735363484,Typ_Cal,7,16,Layman
109136354,willbedesigned,1587,294,Expert
88984278,GwinsTravel,5841,708,Expert
1851793686,Skinsolution101,317,496,Expert
1909549794,StLouisPolonia,50,60,Layman
57376561,EmilySeamone,4551,1425,Celebrity
1901795966,WUSTL_Lupus,549,172,Expert
62640737,AFOSR,6770,12609,Celebrity
1732929180,EichPhoto,378,135,Expert
1910086357,xiaoxin8712,2,2,Layman
46407094,MugDido,3362,374,Expert
482504536,FrancesLMiley,2293,441,Expert
16341479,robindavismille,19,53,Layman
1898236622,KroegerMail,178,131,Expert
455267392,stlbizvbrennan,6059,1347,Celebrity
1909148131,TenhoNojpDePUTA,5,4,Layman
1908612056,kdmccarter,9,35,Layman
1908469658,Chernobog5,0,3,Layman
1524678276,RJBoss1309,358,165,Expert
250171450,mofeidinglv001,1521,596,Expert
1906707259,WashUTimmy,35,75,Layman
382277551,scampbe414,304,109,Expert
402380795,AlexSellsCars,123,61,Layman
116324806,GalaforceLLC,6800,1269,Celebrity
1905740845,The_WU_Bunny,3,3,Layman
66580327,Possibilizer,1652,537,Expert
259493269,psab13,9,80,Layman
1905058406,Sport_Spine,1,3,Layman
589381986,MoyaShpuntoff,276,57,Layman
118355957,YALLASD,627,834,Expert
40466624,chevystl,3595,845,Expert
14558338,jessgitner,10333,3497,Celebrity
1901099106,stlbizkrowland,2030,456,Expert
172565229,MusicJoanna,13,149,Expert
1691794279,SEMOtheatre,1931,696,Expert
1636696122,jo_malko,15,78,Layman
1123779080,shouperstar,7,15,Layman
177560312,urfdafurf,153,70,Layman
1902030248,Nancy46609761,0,2,Layman
105261930,pmtsstl,937,828,Expert
998082421,abagailosborn,152,122,Expert
36418449,ufiinc,132,37,Layman
78970809,MoEcoDevo,7504,3777,Celebrity
1901036503,faribor85506450,1,3,Layman
1898962058,julesmullenix,7,8,Layman
987521294,Cinema4Students,178,66,Layman
25908615,jes_cerdena,453,305,Expert
1898678426,RTSBlog,27,16,Layman
1861294718,BennettRankD3M,9,20,Layman
1514487312,RusticGrain,1143,806,Expert
463504053,natashalangner,500,69,Layman
491152681,ArmaanUp,57,44,Layman
1600130083,PamelaKuehling,310,96,Layman
160993501,THECUPcwe,3495,1624,Celebrity
1897815944,shao_xiao,2,3,Layman
473280581,Laurie_Patton,11979,969,Expert
80333533,KhimJaruke,1,34,Layman
750055747,SansOxfordComma,384,2,Layman
1441470746,DubeySiddhartha,5573,1142,Celebrity
242968254,itsgabnotgabe,282,86,Layman
1895639396,Liz_Reich,41,37,Layman
38521574,CWEllywelyns,110,770,Expert
112043385,coyoteShiba,2500,9,Layman
217813892,STONE_LAW,5,8,Layman
74281738,chelseachastain,7460,263,Expert
28670497,brentrubin,3635,254,Expert
1707186547,skdesai1027,16,0,Layman
17754154,stringbeanie,47,44,Layman
1678581708,WashU_WBB,1091,1429,Celebrity
1889887488,reprahjj,1,30,Layman
409741971,kenfranklin314,2335,1022,Celebrity
14733528,kmelkhat,12345,4628,Celebrity
17994243,LaurenSleeper,6881,3028,Celebrity
33696106,alexandra519,345,40,Layman
92288906,mayoroflalaland,3,5,Layman
8512082,RiaSharon,19713,5871,Celebrity
312006319,anmccartney,7331,1788,Celebrity
1541697974,beakally_wally,1473,151,Expert
501884030,AddenLisa,718,216,Expert
14166313,ErinE,22774,5732,Celebrity
22735893,clawler,2105,626,Expert
1655337661,JerriAStroud,71,176,Expert
1592876515,Swangooooo,20,47,Layman
1064477964,RyanDuncanPT,6433,2358,Celebrity
213917205,klang007,305,232,Expert
1285520058,DishcrawlSTL,4063,1082,Celebrity
536404893,PremierTeamSTL,398,356,Expert
119218110,BekahMidwest,18,42,Layman
1735885650,halfgraf,257,36,Layman
1883550662,equalpage,37,89,Layman
1779184778,SherryScheer,323,150,Expert
1883504564,WashUNews,35,164,Expert
1451800639,artcarewebster,23,28,Layman
28919915,BarbaraMcCool,957,684,Expert
873887107,GringoSTL,1500,1570,Celebrity
1878057037,vickyuberfierce,79,25,Layman
244505267,hsmaher,3345,424,Expert
432885886,was_bcrypto,8711,114,Expert
599737549,wustl_pt,1910,2063,Celebrity
1849623350,LaCantinaSTL,63,168,Expert
32021322,ChrisPancake,708,777,Expert
1877853048,WUMaryR,51,18,Layman
1877831983,OlinguitoDeHupo,25,7,Layman
624295693,THMSCollegeGuru,3426,274,Expert
231993214,elliecc12,679,76,Layman
402919470,tooxcformyshirt,4057,132,Expert
1638483338,OptiverUS,1058,1258,Celebrity
34321414,CaseyBreese,2993,330,Expert
276641604,KuumbaTV,483,217,Expert
22621151,beadmobile,109,242,Expert
25803924,m_kanthamneni,5,35,Layman
96569207,mags_k_mullen,377,91,Layman
1876113835,CortexSTL,5164,10797,Celebrity
1455116334,Bridge2HR,864,323,Expert
1634219592,ms_b_posts,437,46,Layman
1603976503,stlbiznrubbelke,12802,4688,Celebrity
1873659547,MarieFong,4,1,Layman
1860881725,HECUpwardBound,158,119,Expert
244800669,jomokenyahtta,847,95,Layman
358989839,arscher14,2,37,Layman
1869297794,FutureDoc5,39,232,Expert
480756276,schwartzmbs,103,59,Layman
541679263,SDHSCC,4546,713,Expert
1658667584,vkumar1118,10,18,Layman
129675266,slatonsteve,872,18,Layman
1865319355,jen_guo,25,17,Layman
21982355,difate,4399,536,Expert
1865759419,jjleeWustlEdu,0,4,Layman
1864701235,ISBA_Olin,95,20,Layman
46474048,RichZh,7,0,Layman
1862792324,inbest15,538,4,Layman
437593607,neilmrichards,1533,2359,Celebrity
1323119012,reedandsucceed,1189,149,Expert
621185633,Invest_STL,341,1449,Celebrity
956332429,Ognayeajeffcoat,3433,374,Expert
1861539092,smkreter,6,22,Layman
550704070,theSubstanceD,40,19,Layman
1861308488,BennettRankD3W,9,23,Layman
205534832,CarlHarkey,1,6,Layman
509331430,cphsswustl,503,346,Expert
566327716,OliviaBeres,915,66,Layman
1706737436,yunhao_liu,0,1,Layman
1859375622,washupotterfans,12,9,Layman
1858908757,SharpayZxq,2,5,Layman
1618897561,acosaorg,3693,2637,Celebrity
1858027574,SlateoftheUnion,1,3,Layman
1729705556,AlmostHomeSTL,963,631,Expert
1465069123,JPScienceMktg,726,241,Expert
769556172,BHSPostGrad,4137,1102,Celebrity
1313905902,ConventGardens,332,40,Layman
1857568154,SH101atWUSTL,862,81,Layman
1707447918,evolaunch,30,46,Layman
1672184971,randrawanreema,39,20,Layman
1467214316,TampaPrep,5242,1478,Celebrity
1681670425,amelaclaire,21,21,Layman
408031108,OlinLiving,109,143,Expert
1720714273,amy_gwin,22,82,Layman
1232160290,GradEAPNeeds,292,100,Expert
19356156,schaywoo,1386,168,Expert
330762222,srmusicclub,945,352,Expert
74670563,j_d_mcgregor,1709,518,Expert
1852843370,USCollegeAssist,62,75,Layman
395086697,ToddEdwards4,0,11,Layman
1831599804,knptma,44,6,Layman
742994407,GetUpLo,458,78,Layman
1854122034,RIP911victims_,14,47,Layman
1568036192,farmergirlmeats,1097,1176,Celebrity
263419689,a10b9c8d7e6f5,3421,47,Layman
403396979,gbarrow21,139,22,Layman
302083753,AnonLofMasMan,243,46,Layman
756408085,GarrettMHouse,76,33,Layman
1852433239,AprilWadeatPACS,225,69,Layman
289049296,INSPIRESTL,684,667,Expert
1691787474,MTC_StL,112,70,Layman
413603723,Bavlsmack,7,54,Layman
23637173,jafein,534,138,Expert
928861177,sarah_gittleman,616,78,Layman
1851442092,TessaYTweets,7,1,Layman
1612288639,susanskibinski,587,232,Expert
104554023,brauntessaurus,1047,421,Expert
1850234958,bchen27wustl,8,10,Layman
353804137,MichaelLagieski,1919,303,Expert
1785089342,dschneiderman14,458,94,Layman
108640170,noblejonesontv,28229,11264,Celebrity
300053360,UpEnAdam,442,52,Layman
408220289,Dsjgifts25,895,128,Expert
605153786,DrLeanaWen,21511,74628,Celebrity
830357322,ltc9009,3,5,Layman
111043812,ManuAngelH,1808,214,Expert
117782366,BarronRealty,2031,77,Layman
1433568272,craftibility,464,576,Expert
62138582,yayimrisha,1132,137,Expert
297212450,ninazhao,3,23,Layman
746174534,d_kesner2,71,6,Layman
125142089,classycareer,35862,8530,Celebrity
138631670,JohnnyBoydMusic,970,302,Expert
461263284,operationoxygen,119410,2905,Celebrity
1632193579,launchcode,5423,12275,Celebrity
1754703319,sahar_jalili,0,7,Layman
11877382,alytags,1911,105,Expert
1736760157,jskute,73,33,Layman
236426279,stlbizdbarr,17893,2489,Celebrity
321408852,criticalbonnet,1538,299,Expert
619375990,TheHive44,2290,752,Expert
1146720732,klaushaus55,231,236,Expert
56265068,gaby_lunatic,50,52,Layman
1554160597,meredithstone87,318,48,Layman
34508087,herbnmaid,5541,1180,Celebrity
439710498,dugoib,4545,599,Expert
451945959,tifffeisnerrr,4410,362,Expert
127661380,caseylavela,1293,741,Expert
1623986438,annerezentes1,398,52,Layman
1732479122,GingerMother,146,71,Layman
1732347110,WUSTLGlobalHlth,18,63,Layman
1673688793,007rahulmitra,15,4,Layman
1167595190,HelaineAnn,1370,735,Expert
235305497,HerCampusWashU,777,646,Expert
46483741,MissusLippy,11170,414,Expert
1686134376,SarahCakeShop,2666,896,Expert
1722995208,XinziW,7,4,Layman
1258618190,Just_Justinguo,10,11,Layman
1729652113,JustForCSE131,9,1,Layman
1562231,julia626,818,414,Expert
50613871,smash3ezzo,421,224,Expert
1727079264,WUStl_Pride,341,86,Layman
1726628623,wuchurn,19,14,Layman
80682904,croney7,24,43,Layman
529016654,JannaJacobs,15,14,Layman
242457325,pocketgiraffe,328,13,Layman
1726018470,DzernZ,0,4,Layman
119524236,AngelsArmsSTL,3602,1196,Celebrity
1724286835,Michael0605,12,6,Layman
1723530570,dlingraham,1,0,Layman
39493767,smmdmm,7258,736,Expert
264141628,vickykory,5,16,Layman
1720916852,pandjico,268,190,Expert
1355125849,rb_bean,17,32,Layman
1720610779,BBlackBean15,6,4,Layman
56245303,OlinWCC,1532,1075,Celebrity
1699694502,Gui_Cerqueiraa,1410,181,Expert
1699398656,jv8we9h,0,62,Layman
354095930,docambler,453,270,Expert
45982542,bookzest,312,304,Expert
542114316,emrearici06,718,284,Expert
185756094,Joeyraffe,120,17,Layman
149619900,MzNnex,3136,110,Expert
1716785497,dguthrieCSE131,3,3,Layman
1228297406,AngieJokerst,480,730,Expert
44049302,RandyMetz,222,87,Layman
8559692,ProfessorXOXOXO,7428,97,Layman
1670574594,a_rae1204,194,13,Layman
1551215143,PanoramaST,37,75,Layman
765033253,KevKunisaki,0,2,Layman
135742202,librarywolf,2,3,Layman
1713303553,guthrie_dalton,4,1,Layman
181343262,michaelcsu,3164,57,Layman
1382559524,ireneli428,1,26,Layman
1428646448,OnsAkademia,581,1213,Celebrity
1711600370,spotlightwashmo,0,0,Layman
182224130,vjucagarcia,204,22,Layman
1689035179,XijiaZ,0,8,Layman
1711509763,SMennerick,0,17,Layman
1711388246,CourtneyDeafEd,6,34,Layman
1708072854,JulieMessing,3,4,Layman
1710828140,AlexiaNoble520,3,2,Layman
47458879,211desk,63,1,Layman
4673271,jotach,707,289,Expert
1651055816,klosterH,117,31,Layman
538426030,cbella1989,3,4,Layman
1152714588,OrvinKimbrough,1335,1210,Celebrity
78499201,romulus0124,2,27,Layman
1709300630,Family14Tomcats,3,3,Layman
1709256356,limegeen_ym,33,0,Layman
16457677,ulstl,5346,1803,Celebrity
1708147340,callie_pg,0,5,Layman
1708362037,jarezunyk,1168,35,Layman
874194158,MiriamPotential,3048,1275,Celebrity
876016464,Lal_Emerson,126,167,Expert
605169316,vincehoppe,45,35,Layman
178626155,shashank212,63,51,Layman
1201565821,holmesradford,737,182,Expert
361235022,gail_lalk,88,28,Layman
18978868,mandc1233,14,2,Layman
1708061695,ScottTrafton,1,9,Layman
1707950660,1285461079,0,0,Layman
1707762025,crc_wustl,0,49,Layman
1635875852,Khereej,44,122,Expert
720350094,NWgradplus,225,203,Expert
1694140387,phhscounseling,1127,536,Expert
15209204,otiswilson55,2215,143,Expert
363739854,MDillworth,943,59,Layman
1706106326,thefactsmatter,98,27,Layman
431295299,BrockWorkman,934,113,Expert
1703625186,sheryl_9491,4,6,Layman
407122772,DT2STL,372,401,Expert
285275073,Chantagold,2375,838,Expert
910992180,khammarlund,120,18,Layman
1705498399,wutextergracelu,24,6,Layman
112297643,amsingh21,215,88,Layman
1342587211,natalie_alm,0,299,Expert
182512731,HelgenKim,6,44,Layman
1603821709,BeyersLumber,909,850,Expert
1703007258,STL4Baringer,226,406,Expert
78635967,laduepharmacy,1957,571,Expert
84395975,ReginaPaetel,53,19,Layman
1596335612,Coursmos,2348,11238,Celebrity
1703862865,DoozyDu,6,6,Layman
69305335,Ficonia,20,9,Layman
112940546,nutrisiqu,7385,68,Layman
1703732497,YeJess,1,1,Layman
17199534,bethkeserauskis,948,629,Expert
803794729,ElianaCGthe1st,918,151,Expert
25323021,malunt,3,5,Layman
1678565012,scholar_FLIP,141,56,Layman
712966753,Rehvived,78,40,Layman
31215807,GovWatchLLC,2464,2785,Celebrity
1702304598,jjpatelmd,1,13,Layman
628489181,ImFirstGen,6997,8379,Celebrity
1702132639,RuoqiPinkoXIANG,0,13,Layman
253340499,gregmcduffie,320,126,Expert
877071373,ScottReznik,231,273,Expert
333222714,MBiazaran,1,8,Layman
397189678,sondn87,0,6,Layman
1699832118,KailieAsam,88,98,Layman
1699877046,aclifton3,1,9,Layman
1699333945,jcentanni247,0,2,Layman
27119461,jodicel,13814,150,Expert
1380142902,scgkansas_bill,351,45,Layman
1698110341,lmpang820,3,1,Layman
1659283231,srlyerla,6,15,Layman
708928381,SallyTerranova,211,60,Layman
76729476,GraceCarrubba,2133,157,Expert
326547858,Wowwhatisthis,46,35,Layman
861875190,csfarrington923,0,19,Layman
61301070,testsuccess,163,99,Layman
348002970,bigfishalan,617,100,Expert
1061626141,STLPartyBooth,46,259,Expert
1464025032,IWBernstein,45,17,Layman
1696490886,2l_kumar,5,5,Layman
905955564,Colemanstlouis,21,200,Expert
1639104590,BMHS_AVID,1396,316,Expert
36763342,JerryAM,4,0,Layman
1148303047,BHalling72,45,81,Layman
1695102296,JacobNWUText,0,0,Layman
40323960,StLTeacherReuse,2573,786,Expert
472475113,jglick95,374,46,Layman
19396173,pistl,12439,14860,Celebrity
389768135,NikoliWilliams,503,258,Expert
1472361883,dbabson_mchs,225,176,Expert
299074251,nanxilili,2,13,Layman
117541355,ronirwinstone,1564,187,Expert
1693729339,figueroa_evan,25,7,Layman
1135718906,hillarykroll,300,79,Layman
89877563,eisenhedge,11,0,Layman
519036440,littlechicka72,406,63,Layman
742090621,carolinembee,44,56,Layman
389808869,TedMeador,188,22,Layman
1685784144,FoxC6CCR,3393,703,Expert
315766589,Maaz042,4691,310,Expert
597733812,JimGriffith6,16,6,Layman
246367307,m_c_bishop,19,41,Layman
387427199,hanitaepstein,3513,122,Expert
84973246,DerekFenwickPT,2206,1027,Celebrity
36531513,StarionCuka,612,144,Expert
305648967,RyanMikk,4,15,Layman
158398140,ian_decaff,31,15,Layman
87085204,rohankhaz,2749,748,Expert
14744972,dorasmith,10628,4004,Celebrity
1692020485,FloutistJane,119,10,Layman
364250237,GemTrans,149,329,Expert
1105048009,mrpope4,51,69,Layman
394421870,MamaPotRoast,135,82,Layman
85521808,thegoodlifeden,1211,1840,Celebrity
177718725,WesMtthws,1586,769,Expert
173957092,4thLineforLife,6659,101,Expert
1077426500,jakerstrang,856,176,Expert
23623197,scorch,3553,4377,Celebrity
279757621,CathySpyers,4190,755,Expert
213814383,Gulf_Road,2531,251,Expert
549361507,chengrany2018,25,1,Layman
29835509,dlipsitz,27,152,Expert
19493596,deanllunt,11762,1298,Celebrity
238644575,cambridgedallas,637,209,Expert
19514524,dawnliann,2136,96,Layman
1688327130,anniedingn,0,2,Layman
1223387654,mattyen28,44,16,Layman
194635896,Brightergy,2917,1414,Celebrity
1688335002,stretto_cnsltng,49,15,Layman
755518632,CHSCollege411,3087,1320,Celebrity
1687511575,lancylalala,0,0,Layman
1687410056,SloaneWolter,7,23,Layman
1685517168,RochelleGong,45,4,Layman
1441732999,ptgradlife,923,1271,Celebrity
139584998,AlchemicalChest,0,12,Layman
425480928,nikkibspencer,312,129,Expert
466747675,UStudyabroad,192,367,Expert
329319827,_MSims_,56,29,Layman
1680932659,kmn0313,0,0,Layman
506863082,RoverTown,1501,956,Expert
1679003455,SophieHuang1111,486,90,Layman
51171176,mummievolution,8099,168,Expert
34231605,RobbSTL,2529,124,Expert
551427728,sarahzlavin,111,61,Layman
387355188,thezavalista,1015,154,Expert
1684200110,fengruozhu,0,1,Layman
1684199912,sisvoler,0,3,Layman
380733078,262sb,234,48,Layman
30372917,Rache4Prez,879,96,Layman
46046212,emilyann1031,84485,1445,Celebrity
1683281131,SchneidermanBob,1228,72,Layman
26552633,ebwillis,882,171,Expert
17655755,_RyanBell,2162,482,Expert
1681783068,jhelf17,4,2,Layman
1681683138,maddyAreed,30,9,Layman
1680900397,sclawson23,55,29,Layman
470720859,JohnMelBud,3747,937,Expert
1676490079,CatherineMcDa18,2,34,Layman
868190396,milliegilpin,2409,88,Layman
1678635306,Tianyu_Tiffany,0,2,Layman
36798767,TweetsbyCYM,1687,749,Expert
44191524,SUN_burned,2180,139,Expert
40239101,stlbizesherberg,7438,7567,Celebrity
1676918798,PengningChao,4,4,Layman
1260173689,nato_newman,49,173,Expert
1676027179,civiccreatives,2685,985,Expert
85384678,rosabetzc,885,178,Expert
44592091,efoxschoer,0,4,Layman
1444975758,thestlouiscooks,200,777,Expert
1206036192,xi_xichen,4,3,Layman
822280544,PedroBonillaJr,17,87,Layman
1674042560,westelmstlouis,1189,242,Expert
1630972548,WWUIEP,1428,661,Expert
953189161,MaraudingKarp,2878,93,Layman
368474255,Chris_Elkins100,1555,104,Expert
140146763,CTCACareers,5885,390,Expert
17236753,_kellyhamilton,1675,2600,Celebrity
14158161,telegrmagvocate,0,106,Expert
1626303464,counsellingpak,217,2748,Celebrity
22997250,Homeawayfrmhome,0,0,Layman
1471045748,_jessrau_,126,33,Layman
1183596433,ExpressRxJobs,2114,1578,Celebrity
81201374,ellason_carrin,3423,371,Expert
1611825216,FaithfulGeorge,308,123,Expert
1641486506,jonfanz,2262,121,Expert
68315429,girlsintheknow,1904,1374,Celebrity
1670688470,Schmiedette,269,31,Layman
169624102,Orlandobanquets,1757,727,Expert
275703984,rachpu,4254,142,Expert
17459233,meredith_shaw,2114,591,Expert
601025726,rmmeekins,29,101,Expert
227550388,randyaach,0,0,Layman
1511661055,Lauren_Hersh9,2294,1557,Celebrity
41563708,shiekh7,83,146,Expert
900923593,Zachary_Eagle,33,18,Layman
1668677838,WashU_PNP,105,57,Layman
414366517,ashbydebutts,0,7,Layman
171370099,JohnJMorelli,105,100,Expert
1668416700,UrbnMMM,201,122,Expert
1668492960,A101Max,4,2,Layman
400941997,Stolptopia,8,33,Layman
1667860657,WUSTLpubhealth,4982,2051,Celebrity
358286227,jwinkler92,111,16,Layman
520802731,mskeekab,1132,96,Layman
1666065918,victoriaalb20,102,37,Layman
971159533,craig_claire33,321,321,Expert
344871208,ForestPark4Ever,7885,8631,Celebrity
429875707,lksjackson,61552,750,Expert
1160864443,danny_weiner,12,35,Layman
339431693,angiemahoney92,206,100,Expert
92384074,liam_iam,13268,743,Expert
79117953,tweeter4truth,27474,441,Expert
1663880858,cloakedpeasant,8,22,Layman
244690890,5ftFelony,924,106,Expert
1651831027,mayadehart,791,194,Expert
1663754814,rjberke,55,46,Layman
1515244519,JessWilliams125,1,24,Layman
249812052,dhrobon,0,2,Layman
1663557134,Nepa_Nina,6,4,Layman
1663351903,MMp33,1,0,Layman
1662923984,candiicesun,0,0,Layman
1660786926,ivyangsuny,5,2,Layman
1661197297,kd45675,11,2,Layman
1661059860,dimicco_kara,0,0,Layman
1570669380,CAP883,1,2,Layman
366174636,BeccaRBloom,2,85,Layman
317528379,_Vaaaanity,24709,662,Expert
865268634,garthmarvin,391,94,Layman
1658194106,WustlSAAP,39,50,Layman
1382154337,amycaril,8,11,Layman
534809068,Artris1210,299,20,Layman
1590076286,AlexandraaaZhou,20,1,Layman
18506366,TWCPstl,28491,9486,Celebrity
1106953831,liz_prutz,47,49,Layman
1651382628,CBEMprogram,7,63,Layman
1449259776,mynabr,176,1151,Celebrity
860878825,HollyNewell2,7,17,Layman
188153351,David_H_Cormier,6533,279,Expert
102448769,cbprice001,849,133,Expert
1656049070,KellyWieseWUSTL,118,92,Layman
156396868,vickischrader,274,83,Layman
1621002362,AeroCorpCareers,786,1017,Celebrity
361272078,STLstarrs,83,132,Expert
108033685,CollegeEssayOrg,1497,710,Expert
781805742,sawierniamke,295,220,Expert
62471192,JansonMThomas,0,381,Expert
556382299,andreacoates,171,118,Expert
45397764,hsrabinowitz,189,160,Expert
172365563,jmpatangan,134,74,Layman
1654115178,maisiemaho,74,147,Expert
1008092502,BrianLeVay,8,41,Layman
374931626,MarkGajardo,185,51,Layman
413191392,marhstei,9,1,Layman
940459100,samanthapkelly,7,86,Layman
1516825897,alidreith,62633,4072,Celebrity
20492710,molibrarian,5497,351,Expert
1277981155,LoveDeliveredfh,365,100,Expert
518914627,ALKoppe,0,2,Layman
1648650871,LilyJake11,284,78,Layman
25231619,barbiericken,3658,374,Expert
1651878138,J_Grant5,4,3,Layman
1651865845,ddurousseau1,7,9,Layman
54982451,HolyCrepeSTL,2706,5174,Celebrity
1633124376,KappaSigmaWPL,1209,598,Expert
1602000133,newmonarchRE,1023,1576,Celebrity
23502268,KTrain82,60,48,Layman
48386533,TheMBATour,8888,20935,Celebrity
1650561452,SheldonDai1986,0,2,Layman
78114836,FirstDanceSTL,537,413,Expert
255424506,JenBuzzBee,437,208,Expert
1642628136,nimritakhogle,2140,77,Layman
237243193,AngelaECastelli,3455,1604,Celebrity
228110922,MarketPubHouse,1783,878,Expert
1649023914,sarahLiron1,0,9,Layman
17224289,annissedk,194,2,Layman
219279638,SammyWrites,60135,7717,Celebrity
7404252,prateekgv,4956,420,Expert
1630663722,smbeyda,4,17,Layman
189662243,paga_nah,24963,593,Expert
1647976993,HruschkaA,21,2,Layman
1415640601,Be_Rad11,340,150,Expert
376430986,conniesivertson,1039,45,Layman
1627774878,ScottMarshallPT,173,27,Layman
141488434,atiugram,687,345,Expert
1263215930,roeschg,9,0,Layman
171660774,flora71_99,0,0,Layman
1644025819,Rossi845,173,15,Layman
214303848,gabi_sarah,2898,184,Expert
1641409430,MissFryer,161,94,Layman
1418480270,Academbot,826,397,Expert
947983315,CET_STL,1473,1035,Celebrity
251337339,laxlynx,17671,644,Expert
1468423520,AdvertiseSTL,139,178,Expert
1243772070,BeGreenAnna,146,61,Layman
1640482496,sunmengbd,0,3,Layman
82531526,AllisonRBraun,870,337,Expert
62592575,becccssss,484,104,Expert
544887855,DZMAO,0,0,Layman
1633913090,finderyU,33,63,Layman
22055552,Debbiebbi,7894,1853,Celebrity
1325321756,InspireCounsel,1366,163,Expert
1270756999,esyringecom,214,185,Expert
1638620731,AshMah1417,3,1,Layman
18591783,lacossarnold,66,28,Layman
119194828,BHHSALL,1525,978,Expert
1636899702,GetSmartMakeArt,1,1,Layman
833938195,DowntownTREX,7328,9720,Celebrity
158420025,heyginastl,15035,935,Expert
626686830,publiusfed1,1539,156,Expert
1472825101,JenniferB_InPro,33,73,Layman
140696145,blabberbiology,381,140,Expert
1588669746,iFishWashington,85,422,Expert
794080477,RyFryLIVE,605,206,Expert
95233650,StlArtWorks,854,2093,Celebrity
257902296,brogannnd,27,38,Layman
22855654,meneed,4190,730,Expert
1634648485,wustlpremed,201,147,Expert
1634466048,ArthurReitman,179,105,Expert
705271057,ClearEnergy_,167,84,Layman
1633806042,NancyKirtley,1,5,Layman
35334130,Brill_Street,3731,758,Expert
1176510079,thiagosantanad4,7,30,Layman
1551043914,RMarieGriffith,1260,1963,Celebrity
46161016,jmmoldlo,45,65,Layman
22079717,isaaccarguy79,1,12,Layman
288983680,AlanaKinarsky,2671,596,Expert
92063462,HearSpeechStL,2070,3138,Celebrity
920957456,OPCounseling,3694,594,Expert
1630727413,litaandpapa,0,1,Layman
1603865281,TEESindustry,31,44,Layman
13526822,Julie_Flory,8209,1308,Celebrity
82066286,ImperialBioeng,4699,4821,Celebrity
23895932,Waterexercise,2,27,Layman
1628728045,Ollie10016,1,1,Layman
1334439889,bstallman1947,18,12,Layman
1627774788,Me_KennyP,0,5,Layman
1545940327,DrQamarulHassan,1540,398,Expert
474151286,SaElizaYoung,6,2,Layman
1626867486,NeissieBoCu,63,28,Layman
536111178,jvhwalker,1654,250,Expert
1606291435,emacias519,3,44,Layman
1620511429,bostmag,331,167,Expert
1410648216,SamMurphey1,197,271,Expert
111971257,Find_Jill,436,48,Layman
835966604,raftery_j,16,78,Layman
90975665,Liz_Vinson,919,464,Expert
280092432,hjlongmore,719,86,Layman
1201821122,miss_sabaa,674,74,Layman
624933301,CondoMove,183,25,Layman
1227746498,ortiguelae,103,31,Layman
28214401,ellenengel,360,28,Layman
1051722253,MarkTanin,88,42,Layman
152741746,darwazah,2313,575,Expert
92466771,F0R3MAN1A,7461,194,Expert
326144415,bwashburn16,0,6,Layman
16469970,brfuhler,73,39,Layman
1619011436,jesswayhart,716,201,Expert
291979335,samkranzberg,253,48,Layman
1619084636,LoriKorb,0,1,Layman
261335120,dmorris100,113,150,Expert
1543434175,annapakrasi,84,29,Layman
1300920234,CortonaSTL,312,523,Expert
1616102954,sharyn1031,5591,228,Expert
60809846,CorneliaBeier,265,563,Expert
494629209,kia_behn,571,105,Expert
162265945,mwayhart,136,93,Layman
100417744,williammueller,135,35,Layman
378625024,CDIScholars,742,339,Expert
50851012,Goodtweet_man,169852,14586,Celebrity
596619117,Colliers_STL,1140,1105,Celebrity
1615607599,nisha_wadhwani,32,82,Layman
1166950692,gabbbbyn,22188,166,Expert
1525669423,HacksterNews,4850,24144,Celebrity
277204393,Magenahu,137,42,Layman
1074011503,k_wright71,84,24,Layman
